Sentence #,Word,Tag
Sentence: 1564,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Nantes,B-geoE
,le,O
mardi,B-DJE
Sentence: 1565,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Colmar,B-geoE
,le,O
jeudi,B-DJE
Sentence: 1566,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Alpes-Maritimes,B-geoE
,le,O
jeudi,B-DJE
Sentence: 1567,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Chicago,B-geoE
,le,O
lundi,B-DJE
Sentence: 1568,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Tournefeuille,B-geoE
,le,O
vendredi,B-DJE
Sentence: 1569,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Le Havre,B-geoE
,le,O
mardi,B-DJE
Sentence: 1570,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Allonnes,B-geoE
,le,O
jeudi,B-DJE
Sentence: 1571,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Toulouse,B-geoE
,le,O
lundi,B-DJE
Sentence: 1572,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Angoulême,B-geoE
,le,O
samedi,B-DJE
Sentence: 1573,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Toulouse,B-geoE
,le,O
lundi,B-DJE
Sentence: 1574,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Lille,B-geoE
,le,O
lundi,B-DJE
Sentence: 1575,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Mulhouse,B-geoE
,le,O
lundi,B-DJE
Sentence: 1576,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Pekin,B-geoE
,le,O
vendredi,B-DJE
Sentence: 1577,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Bandol,B-geoE
,le,O
samedi,B-DJE
Sentence: 1578,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Annecy,B-geoE
,le,O
jeudi,B-DJE
Sentence: 1579,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Washington,B-geoE
,le,O
vendredi,B-DJE
Sentence: 1580,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Saint-Denis,B-geoE
,le,O
dimanche,B-DJE
Sentence: 1581,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Blois,B-geoE
,le,O
lundi,B-DJE
Sentence: 1582,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Poitiers,B-geoE
,le,O
lundi,B-DJE
Sentence: 1583,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Poitiers,B-geoE
,le,O
mardi,B-DJE
Sentence: 1584,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Aulnay-sous-Bois,B-geoE
,le,O
mardi,B-DJE
Sentence: 1585,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Aulnay-sous-Bois,B-geoE
,le,O
mercredi,B-DJE
Sentence: 1586,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Stockholm,B-geoE
,le,O
mardi,B-DJE
Sentence: 1587,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Alençon,B-geoE
,le,O
jeudi,B-DJE
Sentence: 1588,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Amsterdam,B-geoE
,le,O
dimanche,B-DJE
Sentence: 1589,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Bagnolet,B-geoE
,le,O
dimanche,B-DJE
Sentence: 1590,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Aulnay-sous-Bois,B-geoE
,le,O
lundi,B-DJE
Sentence: 1591,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Marseille,B-geoE
,le,O
vendredi,B-DJE
Sentence: 1592,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Auxerre,B-geoE
,le,O
vendredi,B-DJE
Sentence: 1593,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Bagnolet,B-geoE
,le,O
vendredi,B-DJE
Sentence: 1594,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Marseille,B-geoE
,le,O
mercredi,B-DJE
Sentence: 1595,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Dunkerque,B-geoE
,le,O
samedi,B-DJE
Sentence: 1596,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Amiens,B-geoE
,le,O
jeudi,B-DJE
Sentence: 1597,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Stockholm,B-geoE
,le,O
mercredi,B-DJE
Sentence: 1598,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Champigny-sur-Marne,B-geoE
,le,O
samedi,B-DJE
Sentence: 1599,Je,O
,souhaiterais,O
,me,O
,déplacer,O
,a,O
,Issy-les-Moulineaux,B-geoE
,le,O
jeudi,B-DJE
Sentence: 1600,jeudi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Créteil,B-geoE
Sentence: 1601,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Calais,B-geoE
Sentence: 1602,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Lille,B-geoE
Sentence: 1603,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Montpellier,B-geoE
Sentence: 1604,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Aulnay-sous-Bois,B-geoE
Sentence: 1605,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Auch,B-geoE
Sentence: 1606,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Vitry-sur-Seine,B-geoE
Sentence: 1607,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Bagneux,B-geoE
Sentence: 1608,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Lyon,B-geoE
Sentence: 1609,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Nîmes,B-geoE
Sentence: 1610,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Colombes,B-geoE
Sentence: 1611,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Grenoble,B-geoE
Sentence: 1612,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Sète,B-geoE
Sentence: 1613,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Amsterdam,B-geoE
Sentence: 1614,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Paris,B-geoE
Sentence: 1615,jeudi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Caen,B-geoE
Sentence: 1616,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Zurich,B-geoE
Sentence: 1617,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Grenoble,B-geoE
Sentence: 1618,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Bayonne,B-geoE
Sentence: 1619,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Stockholm,B-geoE
Sentence: 1620,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Grenoble,B-geoE
Sentence: 1621,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Villeurbanne,B-geoE
Sentence: 1622,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Auxerre,B-geoE
Sentence: 1623,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Argenteuil,B-geoE
Sentence: 1624,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Bagnolet,B-geoE
Sentence: 1625,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Auch,B-geoE
Sentence: 1626,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Brest,B-geoE
Sentence: 1627,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Cotonou,B-geoE
Sentence: 1628,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,La Rochelle,B-geoE
Sentence: 1629,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Angers,B-geoE
Sentence: 1630,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Delhi,B-geoE
Sentence: 1631,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Saint-Etienne,B-geoE
Sentence: 1632,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Arras,B-geoE
Sentence: 1633,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Grenoble,B-geoE
Sentence: 1634,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Auxerre,B-geoE
Sentence: 1635,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Paris,B-geoE
Sentence: 1636,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Alpes-Maritimes,B-geoE
Sentence: 1637,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Argenteuil,B-geoE
Sentence: 1638,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Rouen,B-geoE
Sentence: 1639,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Marseille,B-geoE
Sentence: 1640,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Dijon,B-geoE
Sentence: 1641,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Neuilly-sur-Seine,B-geoE
Sentence: 1642,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Aulnay-sous-Bois,B-geoE
Sentence: 1643,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Angoulême,B-geoE
Sentence: 1644,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Créteil,B-geoE
Sentence: 1645,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Brive-la-Gaillarde,B-geoE
Sentence: 1646,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Grenoble,B-geoE
Sentence: 1647,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Albi,B-geoE
Sentence: 1648,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Auch,B-geoE
Sentence: 1649,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Washington,B-geoE
Sentence: 1650,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Maisons-Alfort,B-geoE
Sentence: 1651,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Washington,B-geoE
Sentence: 1652,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Nantes,B-geoE
Sentence: 1653,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Istres,B-geoE
Sentence: 1654,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Roubaix,B-geoE
Sentence: 1655,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Shanghai,B-geoE
Sentence: 1656,jeudi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Delhi,B-geoE
Sentence: 1657,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Colmar,B-geoE
Sentence: 1658,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Vitry-sur-Seine,B-geoE
Sentence: 1659,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Annemasse,B-geoE
Sentence: 1660,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Asnières-sur-Seine,B-geoE
Sentence: 1661,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Yerres,B-geoE
Sentence: 1662,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Aurillac,B-geoE
Sentence: 1663,jeudi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Limoges,B-geoE
Sentence: 1664,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Belfort,B-geoE
Sentence: 1665,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Vatican,B-geoE
Sentence: 1666,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Cotonou,B-geoE
Sentence: 1667,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Wuhan,B-geoE
Sentence: 1668,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Cotonou,B-geoE
Sentence: 1669,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Ajaccio,B-geoE
Sentence: 1670,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Reims,B-geoE
Sentence: 1671,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Orléans,B-geoE
Sentence: 1672,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Bangalore,B-geoE
Sentence: 1673,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Sète,B-geoE
Sentence: 1674,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Besançon,B-geoE
Sentence: 1675,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Saint-Maur-des-Fossés,B-geoE
Sentence: 1676,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Annemasse,B-geoE
Sentence: 1677,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Toronto,B-geoE
Sentence: 1678,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Colombes,B-geoE
Sentence: 1679,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Tokyo,B-geoE
Sentence: 1680,lundi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Tourcoing,B-geoE
Sentence: 1681,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Beziers,B-geoE
Sentence: 1682,jeudi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Maisons-Alfort,B-geoE
Sentence: 1683,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Lille,B-geoE
Sentence: 1684,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Dunkerque,B-geoE
Sentence: 1685,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Strasbourg,B-geoE
Sentence: 1686,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Abbeville,B-geoE
Sentence: 1687,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Villeneuve-Saint-Georges,B-geoE
Sentence: 1688,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Bandol,B-geoE
Sentence: 1689,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Palaiseau,B-geoE
Sentence: 1690,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Blois,B-geoE
Sentence: 1691,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Angers,B-geoE
Sentence: 1692,mercredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Washington,B-geoE
Sentence: 1693,vendredi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Chicago,B-geoE
Sentence: 1694,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Châteauroux,B-geoE
Sentence: 1695,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Beziers,B-geoE
Sentence: 1696,dimanche,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Barcelone,B-geoE
Sentence: 1697,mardi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Amiens,B-geoE
Sentence: 1698,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Abbeville,B-geoE
Sentence: 1699,samedi,B-DJE
,je,O
,veux,O
,aller,O
,a,O
,Dunkerque,B-geoE
Sentence: 1700,Je,O
,veux,O
,partir,O
,a,O
,Montpellier,B-geoE
,a,O
,seize heure vingt-sept,B-DJS
Sentence: 1701,Je,O
,veux,O
,partir,O
,a,O
,Palaiseau,B-geoE
,a,O
,vingt heure cinquante-neuf,B-DJS
Sentence: 1702,Je,O
,veux,O
,partir,O
,a,O
,Athenes,B-geoE
,a,O
,sept heure vingt,B-DJS
Sentence: 1703,Je,O
,veux,O
,partir,O
,a,O
,Ales,B-geoE
,a,O
,deux heure dix-sept,B-DJS
Sentence: 1704,Je,O
,veux,O
,partir,O
,a,O
,Brest,B-geoE
,a,O
,onze heure quatorze,B-DJS
Sentence: 1705,Je,O
,veux,O
,partir,O
,a,O
,Beziers,B-geoE
,a,O
,douze heure quarante-neuf,B-DJS
Sentence: 1706,Je,O
,veux,O
,partir,O
,a,O
,Bordeaux,B-geoE
,a,O
,douze heure trois,B-DJS
Sentence: 1707,Je,O
,veux,O
,partir,O
,a,O
,Nantes,B-geoE
,a,O
,seize heure onze,B-DJS
Sentence: 1708,Je,O
,veux,O
,partir,O
,a,O
,Washington,B-geoE
,a,O
,quinze heure cinquante-huit,B-DJS
Sentence: 1709,Je,O
,veux,O
,partir,O
,a,O
,Autun,B-geoE
,a,O
,un heure cinquante-deux,B-DJS
Sentence: 1710,Je,O
,veux,O
,partir,O
,a,O
,Meaux,B-geoE
,a,O
,treize heure dix-sept,B-DJS
Sentence: 1711,Je,O
,veux,O
,partir,O
,a,O
,Arras,B-geoE
,a,O
,dix-sept heure quarante-neuf,B-DJS
Sentence: 1712,Je,O
,veux,O
,partir,O
,a,O
,Toronto,B-geoE
,a,O
,treize heure quarante,B-DJS
Sentence: 1713,Je,O
,veux,O
,partir,O
,a,O
,Rambouillet,B-geoE
,a,O
,treize heure quarante-neuf,B-DJS
Sentence: 1714,Je,O
,veux,O
,partir,O
,a,O
,Moscou,B-geoE
,a,O
,treize heure cinquante-deux,B-DJS
Sentence: 1715,Je,O
,veux,O
,partir,O
,a,O
,Annecy,B-geoE
,a,O
,douze heure cinquante-deux,B-DJS
Sentence: 1716,Je,O
,veux,O
,partir,O
,a,O
,Nancy,B-geoE
,a,O
,deux heure vingt,B-DJS
Sentence: 1717,Je,O
,veux,O
,partir,O
,a,O
,Autun,B-geoE
,a,O
,vingt-trois heure dix-sept,B-DJS
Sentence: 1718,Je,O
,veux,O
,partir,O
,a,O
,Londres,B-geoE
,a,O
,onze heure cinq,B-DJS
Sentence: 1719,Je,O
,veux,O
,partir,O
,a,O
,Albi,B-geoE
,a,O
,quinze heure cinquante-cinq,B-DJS
Sentence: 1720,Je,O
,veux,O
,partir,O
,a,O
,Créteil,B-geoE
,a,O
,neuf heure trente-neuf,B-DJS
Sentence: 1721,Je,O
,veux,O
,partir,O
,a,O
,Tournefeuille,B-geoE
,a,O
,dix-neuf heure cinquante-deux,B-DJS
Sentence: 1722,Je,O
,veux,O
,partir,O
,a,O
,Argenteuil,B-geoE
,a,O
,douze heure un,B-DJS
Sentence: 1723,Je,O
,veux,O
,partir,O
,a,O
,Rennes,B-geoE
,a,O
,quatorze heure vingt-trois,B-DJS
Sentence: 1724,Je,O
,veux,O
,partir,O
,a,O
,Lorient,B-geoE
,a,O
,trois heure cinquante-sept,B-DJS
Sentence: 1725,Je,O
,veux,O
,partir,O
,a,O
,Metz,B-geoE
,a,O
,sept heure huit,B-DJS
Sentence: 1726,Je,O
,veux,O
,partir,O
,a,O
,Perpignan,B-geoE
,a,O
,vingt-trois heure dix-sept,B-DJS
Sentence: 1727,Je,O
,veux,O
,partir,O
,a,O
,Rome,B-geoE
,a,O
,cinq heure trente-cinq,B-DJS
Sentence: 1728,Je,O
,veux,O
,partir,O
,a,O
,Limoges,B-geoE
,a,O
,trois heure vingt-cinq,B-DJS
Sentence: 1729,Je,O
,veux,O
,partir,O
,a,O
,Stockholm,B-geoE
,a,O
,seize heure vingt,B-DJS
Sentence: 1730,Je,O
,veux,O
,partir,O
,a,O
,Bergerac,B-geoE
,a,O
,trois heure cinquante-trois,B-DJS
Sentence: 1731,Je,O
,veux,O
,partir,O
,a,O
,Amiens,B-geoE
,a,O
,seize heure neuf,B-DJS
Sentence: 1732,Je,O
,veux,O
,partir,O
,a,O
,Stockholm,B-geoE
,a,O
,quinze heure vingt et un,B-DJS
Sentence: 1733,Je,O
,veux,O
,partir,O
,a,O
,Strasbourg,B-geoE
,a,O
,un heure trente,B-DJS
Sentence: 1734,Je,O
,veux,O
,partir,O
,a,O
,Dreux,B-geoE
,a,O
,vingt et un heure trente-six,B-DJS
Sentence: 1735,Je,O
,veux,O
,partir,O
,a,O
,Saint-Maur-des-Fossés,B-geoE
,a,O
,un heure dix,B-DJS
Sentence: 1736,Je,O
,veux,O
,partir,O
,a,O
,Sète,B-geoE
,a,O
,neuf heure vingt-huit,B-DJS
Sentence: 1737,Je,O
,veux,O
,partir,O
,a,O
,Bandol,B-geoE
,a,O
,un heure vingt-cinq,B-DJS
Sentence: 1738,Je,O
,veux,O
,partir,O
,a,O
,Amiens,B-geoE
,a,O
,vingt-trois heure trente-trois,B-DJS
Sentence: 1739,Je,O
,veux,O
,partir,O
,a,O
,Mulhouse,B-geoE
,a,O
,vingt-deux heure trente-six,B-DJS
Sentence: 1740,Je,O
,veux,O
,partir,O
,a,O
,Neuilly-sur-Seine,B-geoE
,a,O
,vingt et un heure cinquante-neuf,B-DJS
Sentence: 1741,Je,O
,veux,O
,partir,O
,a,O
,Clermont-Ferrand,B-geoE
,a,O
,huit heure vingt-quatre,B-DJS
Sentence: 1742,Je,O
,veux,O
,partir,O
,a,O
,Bergerac,B-geoE
,a,O
,sept heure trente-sept,B-DJS
Sentence: 1743,Je,O
,veux,O
,partir,O
,a,O
,Rambouillet,B-geoE
,a,O
,trois heure vingt-huit,B-DJS
Sentence: 1744,Je,O
,veux,O
,partir,O
,a,O
,Wuhan,B-geoE
,a,O
,dix-huit heure cinquante-deux,B-DJS
Sentence: 1745,Je,O
,veux,O
,partir,O
,a,O
,Bordeaux,B-geoE
,a,O
,trois heure trente-quatre,B-DJS
Sentence: 1746,Je,O
,veux,O
,partir,O
,a,O
,Bandol,B-geoE
,a,O
,douze heure trente-huit,B-DJS
Sentence: 1747,Je,O
,veux,O
,partir,O
,a,O
,Gagny,B-geoE
,a,O
,vingt-deux heure trente,B-DJS
Sentence: 1748,Je,O
,veux,O
,partir,O
,a,O
,Colmar,B-geoE
,a,O
,dix heure cinquante-six,B-DJS
Sentence: 1749,Je,O
,veux,O
,partir,O
,a,O
,Delhi,B-geoE
,a,O
,trois heure deux,B-DJS
Sentence: 1750,Je,O
,veux,O
,partir,O
,a,O
,Saint-Denis,B-geoE
,a,O
,huit heure seize,B-DJS
Sentence: 1751,Je,O
,veux,O
,partir,O
,a,O
,Abbeville,B-geoE
,a,O
,treize heure cinquante-deux,B-DJS
Sentence: 1752,Je,O
,veux,O
,partir,O
,a,O
,Bobigny,B-geoE
,a,O
,trois heure douze,B-DJS
Sentence: 1753,Je,O
,veux,O
,partir,O
,a,O
,Arles,B-geoE
,a,O
,un heure quatre,B-DJS
Sentence: 1754,Je,O
,veux,O
,partir,O
,a,O
,Washington,B-geoE
,a,O
,onze heure quarante-deux,B-DJS
Sentence: 1755,Je,O
,veux,O
,partir,O
,a,O
,Châteauroux,B-geoE
,a,O
,neuf heure cinquante-huit,B-DJS
Sentence: 1756,Je,O
,veux,O
,partir,O
,a,O
,Saint-Denis,B-geoE
,a,O
,huit heure vingt-deux,B-DJS
Sentence: 1757,Je,O
,veux,O
,partir,O
,a,O
,Auxerre,B-geoE
,a,O
,deux heure vingt-trois,B-DJS
Sentence: 1758,Je,O
,veux,O
,partir,O
,a,O
,Brive-la-Gaillarde,B-geoE
,a,O
,quatorze heure quinze,B-DJS
Sentence: 1759,Je,O
,veux,O
,partir,O
,a,O
,La Rochelle,B-geoE
,a,O
,vingt et un heure vingt-quatre,B-DJS
Sentence: 1760,Je,O
,veux,O
,partir,O
,a,O
,Charleville-Mézières,B-geoE
,a,O
,onze heure vingt-six,B-DJS
Sentence: 1761,Je,O
,veux,O
,partir,O
,a,O
,Bergerac,B-geoE
,a,O
,un heure sept,B-DJS
Sentence: 1762,Je,O
,veux,O
,partir,O
,a,O
,Haguenau,B-geoE
,a,O
,quinze heure seize,B-DJS
Sentence: 1763,Je,O
,veux,O
,partir,O
,a,O
,Perpignan,B-geoE
,a,O
,vingt et un heure quarante-deux,B-DJS
Sentence: 1764,Je,O
,veux,O
,partir,O
,a,O
,Autun,B-geoE
,a,O
,trois heure vingt et un,B-DJS
Sentence: 1765,Je,O
,veux,O
,partir,O
,a,O
,Yerres,B-geoE
,a,O
,vingt-trois heure quatorze,B-DJS
Sentence: 1766,Je,O
,veux,O
,partir,O
,a,O
,Lille,B-geoE
,a,O
,treize heure vingt-neuf,B-DJS
Sentence: 1767,Je,O
,veux,O
,partir,O
,a,O
,Lille,B-geoE
,a,O
,vingt et un heure quarante-sept,B-DJS
Sentence: 1768,Je,O
,veux,O
,partir,O
,a,O
,Aubervilliers,B-geoE
,a,O
,deux heure quarante-huit,B-DJS
Sentence: 1769,Je,O
,veux,O
,partir,O
,a,O
,Paris,B-geoE
,a,O
,vingt et un heure vingt-sept,B-DJS
Sentence: 1770,Je,O
,veux,O
,partir,O
,a,O
,Blois,B-geoE
,a,O
,un heure vingt-cinq,B-DJS
Sentence: 1771,Je,O
,veux,O
,partir,O
,a,O
,Arles,B-geoE
,a,O
,vingt et un heure quarante-trois,B-DJS
Sentence: 1772,Je,O
,veux,O
,partir,O
,a,O
,Rambouillet,B-geoE
,a,O
,seize heure quarante-huit,B-DJS
Sentence: 1773,Je,O
,veux,O
,partir,O
,a,O
,Lyon,B-geoE
,a,O
,dix heure quarante-huit,B-DJS
Sentence: 1774,Je,O
,veux,O
,partir,O
,a,O
,Singapour,B-geoE
,a,O
,vingt-deux heure quarante,B-DJS
Sentence: 1775,Je,O
,veux,O
,partir,O
,a,O
,Nice,B-geoE
,a,O
,dix heure trente-neuf,B-DJS
Sentence: 1776,Je,O
,veux,O
,partir,O
,a,O
,Colombes,B-geoE
,a,O
,sept heure trente-trois,B-DJS
Sentence: 1777,Je,O
,veux,O
,partir,O
,a,O
,Saint-Etienne,B-geoE
,a,O
,seize heure huit,B-DJS
Sentence: 1778,Je,O
,veux,O
,partir,O
,a,O
,Toulouse,B-geoE
,a,O
,cinq heure quarante-cinq,B-DJS
Sentence: 1779,Je,O
,veux,O
,partir,O
,a,O
,Ajaccio,B-geoE
,a,O
,treize heure quarante-sept,B-DJS
Sentence: 1780,Je,O
,veux,O
,partir,O
,a,O
,Alfortville,B-geoE
,a,O
,dix-sept heure vingt-sept,B-DJS
Sentence: 1781,Je,O
,veux,O
,partir,O
,a,O
,Palaiseau,B-geoE
,a,O
,quatorze heure cinquante-huit,B-DJS
Sentence: 1782,Je,O
,veux,O
,partir,O
,a,O
,Montreuil,B-geoE
,a,O
,vingt et un heure quarante-deux,B-DJS
Sentence: 1783,Je,O
,veux,O
,partir,O
,a,O
,Amiens,B-geoE
,a,O
,dix-neuf heure trente-quatre,B-DJS
Sentence: 1784,Je,O
,veux,O
,partir,O
,a,O
,Montreuil,B-geoE
,a,O
,quinze heure huit,B-DJS
Sentence: 1785,Je,O
,veux,O
,partir,O
,a,O
,Tokyo,B-geoE
,a,O
,huit heure vingt-huit,B-DJS
Sentence: 1786,Je,O
,veux,O
,partir,O
,a,O
,Créteil,B-geoE
,a,O
,huit heure cinquante-cinq,B-DJS
Sentence: 1787,Je,O
,veux,O
,partir,O
,a,O
,Mulhouse,B-geoE
,a,O
,huit heure cinquante-sept,B-DJS
Sentence: 1788,Je,O
,veux,O
,partir,O
,a,O
