Sentence #,Word,Tag
,Albi,B-geoS
Sentence: 7260,Rejoindre,O
,Tokyo,B-geoE
,depuis,O
,Tokyo,B-geoS
Sentence: 7261,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7262,Rejoindre,O
,Rome,B-geoE
,depuis,O
,Rome,B-geoS
Sentence: 7263,Rejoindre,O
,Châteauroux,B-geoE
,depuis,O
,Châteauroux,B-geoS
Sentence: 7264,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7265,Rejoindre,O
,Athenes,B-geoE
,depuis,O
,Athenes,B-geoS
Sentence: 7266,Rejoindre,O
,Lyon,B-geoE
,depuis,O
,Lyon,B-geoS
Sentence: 7267,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7268,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7269,Rejoindre,O
,Bondy,B-geoE
,depuis,O
,Bondy,B-geoS
Sentence: 7270,Rejoindre,O
,Istanbul,B-geoE
,depuis,O
,Istanbul,B-geoS
Sentence: 7271,Rejoindre,O
,Auxerre,B-geoE
,depuis,O
,Auxerre,B-geoS
Sentence: 7272,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7273,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7274,Rejoindre,O
,Dunkerque,B-geoE
,depuis,O
,Dunkerque,B-geoS
Sentence: 7275,Rejoindre,O
,Perpignan,B-geoE
,depuis,O
,Perpignan,B-geoS
Sentence: 7276,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7277,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7278,Rejoindre,O
,Nîmes,B-geoE
,depuis,O
,Nîmes,B-geoS
Sentence: 7279,Rejoindre,O
,Asnières-sur-Seine,B-geoE
,depuis,O
,Asnières-sur-Seine,B-geoS
Sentence: 7280,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7281,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7282,Rejoindre,O
,Istres,B-geoE
,depuis,O
,Istres,B-geoS
Sentence: 7283,Rejoindre,O
,Amsterdam,B-geoE
,depuis,O
,Amsterdam,B-geoS
Sentence: 7284,Rejoindre,O
,Gagny,B-geoE
,depuis,O
,Gagny,B-geoS
Sentence: 7285,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7286,Rejoindre,O
,Abbeville,B-geoE
,depuis,O
,Abbeville,B-geoS
Sentence: 7287,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7288,Rejoindre,O
,Alençon,B-geoE
,depuis,O
,Alençon,B-geoS
Sentence: 7289,Rejoindre,O
,Arras,B-geoE
,depuis,O
,Arras,B-geoS
Sentence: 7290,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7291,Rejoindre,O
,Limoges,B-geoE
,depuis,O
,Limoges,B-geoS
Sentence: 7292,Rejoindre,O
,Nîmes,B-geoE
,depuis,O
,Nîmes,B-geoS
Sentence: 7293,Rejoindre,O
,Albi,B-geoE
,depuis,O
,Albi,B-geoS
Sentence: 7294,Rejoindre,O
,Saint-Paul,B-geoE
,depuis,O
,Saint-Paul,B-geoS
Sentence: 7295,Rejoindre,O
,Nanterre,B-geoE
,depuis,O
,Nanterre,B-geoS
Sentence: 7296,Rejoindre,O
,Calais,B-geoE
,depuis,O
,Calais,B-geoS
Sentence: 7297,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7298,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7299,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7300,Rejoindre,O
,Fréjus,B-geoE
,depuis,O
,Fréjus,B-geoS
Sentence: 7301,Rejoindre,O
,Bergerac,B-geoE
,depuis,O
,Bergerac,B-geoS
Sentence: 7302,Rejoindre,O
,Bagneux,B-geoE
,depuis,O
,Bagneux,B-geoS
Sentence: 7303,Rejoindre,O
,Stockholm,B-geoE
,depuis,O
,Stockholm,B-geoS
Sentence: 7304,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7305,Rejoindre,O
,Boulogne-Billancourt,B-geoE
,depuis,O
,Boulogne-Billancourt,B-geoS
Sentence: 7306,Rejoindre,O
,Valence,B-geoE
,depuis,O
,Valence,B-geoS
Sentence: 7307,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7308,Rejoindre,O
,Istanbul,B-geoE
,depuis,O
,Istanbul,B-geoS
Sentence: 7309,Rejoindre,O
,Palaiseau,B-geoE
,depuis,O
,Palaiseau,B-geoS
Sentence: 7310,Rejoindre,O
,Tourcoing,B-geoE
,depuis,O
,Tourcoing,B-geoS
Sentence: 7311,Rejoindre,O
,Alençon,B-geoE
,depuis,O
,Alençon,B-geoS
Sentence: 7312,Rejoindre,O
,Saint-Paul,B-geoE
,depuis,O
,Saint-Paul,B-geoS
Sentence: 7313,Rejoindre,O
,Perpignan,B-geoE
,depuis,O
,Perpignan,B-geoS
Sentence: 7314,Rejoindre,O
,Roubaix,B-geoE
,depuis,O
,Roubaix,B-geoS
Sentence: 7315,Rejoindre,O
,Quimper,B-geoE
,depuis,O
,Quimper,B-geoS
Sentence: 7316,Rejoindre,O
,Berlin,B-geoE
,depuis,O
,Berlin,B-geoS
Sentence: 7317,Rejoindre,O
,Valence,B-geoE
,depuis,O
,Valence,B-geoS
Sentence: 7318,Rejoindre,O
,Beziers,B-geoE
,depuis,O
,Beziers,B-geoS
Sentence: 7319,Rejoindre,O
,Marseille,B-geoE
,depuis,O
,Marseille,B-geoS
Sentence: 7320,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7321,Rejoindre,O
,Ajaccio,B-geoE
,depuis,O
,Ajaccio,B-geoS
Sentence: 7322,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7323,Rejoindre,O
,Strasbourg,B-geoE
,depuis,O
,Strasbourg,B-geoS
Sentence: 7324,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7325,Rejoindre,O
,Aurillac,B-geoE
,depuis,O
,Aurillac,B-geoS
Sentence: 7326,Rejoindre,O
,Paris,B-geoE
,depuis,O
,Paris,B-geoS
Sentence: 7327,Rejoindre,O
,La Ciotat,B-geoE
,depuis,O
,La Ciotat,B-geoS
Sentence: 7328,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7329,Rejoindre,O
,Chicago,B-geoE
,depuis,O
,Chicago,B-geoS
Sentence: 7330,Rejoindre,O
,Palaiseau,B-geoE
,depuis,O
,Palaiseau,B-geoS
Sentence: 7331,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7332,Rejoindre,O
,Singapour,B-geoE
,depuis,O
,Singapour,B-geoS
Sentence: 7333,Rejoindre,O
,Châteauroux,B-geoE
,depuis,O
,Châteauroux,B-geoS
Sentence: 7334,Rejoindre,O
,Arras,B-geoE
,depuis,O
,Arras,B-geoS
Sentence: 7335,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7336,Rejoindre,O
,Ajaccio,B-geoE
,depuis,O
,Ajaccio,B-geoS
Sentence: 7337,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7338,Rejoindre,O
,Arras,B-geoE
,depuis,O
,Arras,B-geoS
Sentence: 7339,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7340,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7341,Rejoindre,O
,Zurich,B-geoE
,depuis,O
,Zurich,B-geoS
Sentence: 7342,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7343,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7344,Rejoindre,O
,Villeurbanne,B-geoE
,depuis,O
,Villeurbanne,B-geoS
Sentence: 7345,Rejoindre,O
,Bastia,B-geoE
,depuis,O
,Bastia,B-geoS
Sentence: 7346,Rejoindre,O
,Perpignan,B-geoE
,depuis,O
,Perpignan,B-geoS
Sentence: 7347,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7348,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7349,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7350,Rejoindre,O
,Lorient,B-geoE
,depuis,O
,Lorient,B-geoS
Sentence: 7351,Rejoindre,O
,Annecy,B-geoE
,depuis,O
,Annecy,B-geoS
Sentence: 7352,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7353,Rejoindre,O
,Boulogne-Billancourt,B-geoE
,depuis,O
,Boulogne-Billancourt,B-geoS
Sentence: 7354,Rejoindre,O
,Troyes,B-geoE
,depuis,O
,Troyes,B-geoS
Sentence: 7355,Rejoindre,O
,Villeneuve-Saint-Georges,B-geoE
,depuis,O
,Villeneuve-Saint-Georges,B-geoS
Sentence: 7356,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7357,Rejoindre,O
,La Rochelle,B-geoE
,depuis,O
,La Rochelle,B-geoS
Sentence: 7358,Rejoindre,O
,Annemasse,B-geoE
,depuis,O
,Annemasse,B-geoS
Sentence: 7359,Rejoindre,O
,Champigny-sur-Marne,B-geoE
,depuis,O
,Champigny-sur-Marne,B-geoS
Sentence: 7360,Rejoindre,O
,Valence,B-geoE
,depuis,O
,Valence,B-geoS
Sentence: 7361,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7362,Rejoindre,O
,Palaiseau,B-geoE
,depuis,O
,Palaiseau,B-geoS
Sentence: 7363,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7364,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7365,Rejoindre,O
,Avignon,B-geoE
,depuis,O
,Avignon,B-geoS
Sentence: 7366,Rejoindre,O
,Reims,B-geoE
,depuis,O
,Reims,B-geoS
Sentence: 7367,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7368,Rejoindre,O
,Toulon,B-geoE
,depuis,O
,Toulon,B-geoS
Sentence: 7369,Rejoindre,O
,Aurillac,B-geoE
,depuis,O
,Aurillac,B-geoS
Sentence: 7370,Rejoindre,O
,Annecy,B-geoE
,depuis,O
,Annecy,B-geoS
Sentence: 7371,Rejoindre,O
,Boulogne-Billancourt,B-geoE
,depuis,O
,Boulogne-Billancourt,B-geoS
Sentence: 7372,Rejoindre,O
,Yerres,B-geoE
,depuis,O
,Yerres,B-geoS
Sentence: 7373,Rejoindre,O
,Shanghai,B-geoE
,depuis,O
,Shanghai,B-geoS
Sentence: 7374,Rejoindre,O
,Reims,B-geoE
,depuis,O
,Reims,B-geoS
Sentence: 7375,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7376,Rejoindre,O
,Palaiseau,B-geoE
,depuis,O
,Palaiseau,B-geoS
Sentence: 7377,Rejoindre,O
,Antibes,B-geoE
,depuis,O
,Antibes,B-geoS
Sentence: 7378,Rejoindre,O
,Dijon,B-geoE
,depuis,O
,Dijon,B-geoS
Sentence: 7379,Rejoindre,O
,Vitry-sur-Seine,B-geoE
,depuis,O
,Vitry-sur-Seine,B-geoS
Sentence: 7380,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7381,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7382,Rejoindre,O
,Abbeville,B-geoE
,depuis,O
,Abbeville,B-geoS
Sentence: 7383,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7384,Rejoindre,O
,Colmar,B-geoE
,depuis,O
,Colmar,B-geoS
Sentence: 7385,Rejoindre,O
,Perpignan,B-geoE
,depuis,O
,Perpignan,B-geoS
Sentence: 7386,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7387,Rejoindre,O
,Le Havre,B-geoE
,depuis,O
,Le Havre,B-geoS
Sentence: 7388,Rejoindre,O
,Villeurbanne,B-geoE
,depuis,O
,Villeurbanne,B-geoS
Sentence: 7389,Rejoindre,O
,Brive-la-Gaillarde,B-geoE
,depuis,O
,Brive-la-Gaillarde,B-geoS
Sentence: 7390,Rejoindre,O
,Quimper,B-geoE
,depuis,O
,Quimper,B-geoS
Sentence: 7391,Rejoindre,O
,Aix-en-Provence,B-geoE
,depuis,O
,Aix-en-Provence,B-geoS
Sentence: 7392,Rejoindre,O
,Saint-Maur-des-Fossés,B-geoE
,depuis,O
,Saint-Maur-des-Fossés,B-geoS
Sentence: 7393,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7394,Rejoindre,O
,La Ciotat,B-geoE
,depuis,O
,La Ciotat,B-geoS
Sentence: 7395,Rejoindre,O
,Metz,B-geoE
,depuis,O
,Metz,B-geoS
Sentence: 7396,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7397,Rejoindre,O
,Sydney,B-geoE
,depuis,O
,Sydney,B-geoS
Sentence: 7398,Rejoindre,O
,Belfort,B-geoE
,depuis,O
,Belfort,B-geoS
Sentence: 7399,Rejoindre,O
,Rome,B-geoE
,depuis,O
,Rome,B-geoS
Sentence: 7400,Rejoindre,O
,Rambouillet,B-geoE
,depuis,O
,Rambouillet,B-geoS
Sentence: 7401,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7402,Rejoindre,O
,Alfortville,B-geoE
,depuis,O
,Alfortville,B-geoS
Sentence: 7403,Rejoindre,O
,Nantes,B-geoE
,depuis,O
,Nantes,B-geoS
Sentence: 7404,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7405,Rejoindre,O
,Avignon,B-geoE
,depuis,O
,Avignon,B-geoS
Sentence: 7406,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7407,Rejoindre,O
,Nice,B-geoE
,depuis,O
,Nice,B-geoS
Sentence: 7408,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7409,Rejoindre,O
,Bergerac,B-geoE
,depuis,O
,Bergerac,B-geoS
Sentence: 7410,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7411,Rejoindre,O
,Bondy,B-geoE
,depuis,O
,Bondy,B-geoS
Sentence: 7412,Rejoindre,O
,Allonnes,B-geoE
,depuis,O
,Allonnes,B-geoS
Sentence: 7413,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7414,Rejoindre,O
,Vatican,B-geoE
,depuis,O
,Vatican,B-geoS
Sentence: 7415,Rejoindre,O
,Bagnolet,B-geoE
,depuis,O
,Bagnolet,B-geoS
Sentence: 7416,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7417,Rejoindre,O
,Rennes,B-geoE
,depuis,O
,Rennes,B-geoS
Sentence: 7418,Rejoindre,O
,Troyes,B-geoE
,depuis,O
,Troyes,B-geoS
Sentence: 7419,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7420,Rejoindre,O
,Bastia,B-geoE
,depuis,O
,Bastia,B-geoS
Sentence: 7421,Rejoindre,O
,Auckland,B-geoE
,depuis,O
,Auckland,B-geoS
Sentence: 7422,Rejoindre,O
,Vitry-sur-Seine,B-geoE
,depuis,O
,Vitry-sur-Seine,B-geoS
Sentence: 7423,Rejoindre,O
,Jakarta,B-geoE
,depuis,O
,Jakarta,B-geoS
Sentence: 7424,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7425,Rejoindre,O
,Rambouillet,B-geoE
,depuis,O
,Rambouillet,B-geoS
Sentence: 7426,Rejoindre,O
,Grenoble,B-geoE
,depuis,O
,Grenoble,B-geoS
Sentence: 7427,Rejoindre,O
,Beauvais,B-geoE
,depuis,O
,Beauvais,B-geoS
Sentence: 7428,Rejoindre,O
,Yerres,B-geoE
,depuis,O
,Yerres,B-geoS
Sentence: 7429,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7430,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7431,Rejoindre,O
,Allonnes,B-geoE
,depuis,O
,Allonnes,B-geoS
Sentence: 7432,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7433,Rejoindre,O
,Moscou,B-geoE
,depuis,O
,Moscou,B-geoS
Sentence: 7434,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7435,Rejoindre,O
,Puteaux,B-geoE
,depuis,O
,Puteaux,B-geoS
Sentence: 7436,Rejoindre,O
,Amsterdam,B-geoE
,depuis,O
,Amsterdam,B-geoS
Sentence: 7437,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7438,Rejoindre,O
,Alpes-Maritimes,B-geoE
,depuis,O
,Alpes-Maritimes,B-geoS
Sentence: 7439,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7440,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7441,Rejoindre,O
,Béziers,B-geoE
,depuis,O
,Béziers,B-geoS
Sentence: 7442,Rejoindre,O
,Oslo,B-geoE
,depuis,O
,Oslo,B-geoS
Sentence: 7443,Rejoindre,O
,Haguenau,B-geoE
,depuis,O
,Haguenau,B-geoS
Sentence: 7444,Rejoindre,O
,Montreuil,B-geoE
,depuis,O
,Montreuil,B-geoS
Sentence: 7445,Rejoindre,O
,Montreuil,B-geoE
,depuis,O
,Montreuil,B-geoS
Sentence: 7446,Rejoindre,O
,Jakarta,B-geoE
,depuis,O
,Jakarta,B-geoS
Sentence: 7447,Rejoindre,O
,Blois,B-geoE
,depuis,O
,Blois,B-geoS
Sentence: 7448,Rejoindre,O
,Clermont-Ferrand,B-geoE
,depuis,O
,Clermont-Ferrand,B-geoS
Sentence: 7449,Rejoindre,O
,Beziers,B-geoE
,depuis,O
,Beziers,B-geoS
Sentence: 7450,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7451,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7452,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7453,Rejoindre,O
,Saint-Etienne,B-geoE
,depuis,O
,Saint-Etienne,B-geoS
Sentence: 7454,Rejoindre,O
,Beziers,B-geoE
,depuis,O
,Beziers,B-geoS
Sentence: 7455,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7456,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7457,Rejoindre,O
,Albertville,B-geoE
,depuis,O
,Albertville,B-geoS
Sentence: 7458,Rejoindre,O
,Ales,B-geoE
,depuis,O
,Ales,B-geoS
Sentence: 7459,Rejoindre,O
,Clermont-Ferrand,B-geoE
,depuis,O
,Clermont-Ferrand,B-geoS
Sentence: 7460,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7461,Rejoindre,O
,Berlin,B-geoE
,depuis,O
,Berlin,B-geoS
Sentence: 7462,Rejoindre,O
,Calais,B-geoE
,depuis,O
,Calais,B-geoS
Sentence: 7463,Rejoindre,O
,Tourcoing,B-geoE
,depuis,O
,Tourcoing,B-geoS
Sentence: 7464,Rejoindre,O
,Ajaccio,B-geoE
,depuis,O
,Ajaccio,B-geoS
Sentence: 7465,Rejoindre,O
,Issy-les-Moulineaux,B-geoE
,depuis,O
,Issy-les-Moulineaux,B-geoS
Sentence: 7466,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7467,Rejoindre,O
,Vatican,B-geoE
,depuis,O
,Vatican,B-geoS
Sentence: 7468,Rejoindre,O
,Cotonou,B-geoE
,depuis,O
,Cotonou,B-geoS
Sentence: 7469,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7470,Rejoindre,O
,Ales,B-geoE
,depuis,O
,Ales,B-geoS
Sentence: 7471,Rejoindre,O
,Toulouse,B-geoE
,depuis,O
,Toulouse,B-geoS
Sentence: 7472,Rejoindre,O
,Annemasse,B-geoE
,depuis,O
,Annemasse,B-geoS
Sentence: 7473,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7474,Rejoindre,O
,Troyes,B-geoE
,depuis,O
,Troyes,B-geoS
Sentence: 7475,Rejoindre,O
,Abbeville,B-geoE
,depuis,O
,Abbeville,B-geoS
Sentence: 7476,Rejoindre,O
,Angoulême,B-geoE
,depuis,O
,Angoulême,B-geoS
Sentence: 7477,Rejoindre,O
,Angers,B-geoE
,depuis,O
,Angers,B-geoS
Sentence: 7478,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7479,Rejoindre,O
,Dublin,B-geoE
,depuis,O
,Dublin,B-geoS
Sentence: 7480,Rejoindre,O
,Dublin,B-geoE
,depuis,O
,Dublin,B-geoS
Sentence: 7481,Rejoindre,O
,Saint-Denis,B-geoE
,depuis,O
,Saint-Denis,B-geoS
Sentence: 7482,Rejoindre,O
,Haguenau,B-geoE
,depuis,O
,Haguenau,B-geoS
Sentence: 7483,Rejoindre,O
,Dunkerque,B-geoE
,depuis,O
,Dunkerque,B-geoS
Sentence: 7484,Rejoindre,O
,Rome,B-geoE
,depuis,O
,Rome,B-geoS
Sentence: 7485,Rejoindre,O
,Istres,B-geoE
,depuis,O
,Istres,B-geoS
Sentence: 7486,Rejoindre,O
,Caen,B-geoE
,depuis,O
,Caen,B-geoS
Sentence: 7487,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7488,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7489,Rejoindre,O
,Bangalore,B-geoE
,depuis,O
,Bangalore,B-geoS
Sentence: 7490,Rejoindre,O
,Palaiseau,B-geoE
,depuis,O
,Palaiseau,B-geoS
Sentence: 7491,Rejoindre,O
,Montpellier,B-geoE
,depuis,O
,Montpellier,B-geoS
Sentence: 7492,Rejoindre,O
,Bastia,B-geoE
,depuis,O
,Bastia,B-geoS
Sentence: 7493,Rejoindre,O
,Moulins,B-geoE
,depuis,O
,Moulins,B-geoS
Sentence: 7494,Rejoindre,O
,Amiens,B-geoE
,depuis,O
,Amiens,B-geoS
Sentence: 7495,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7496,Rejoindre,O
,Auch,B-geoE
,depuis,O
,Auch,B-geoS
Sentence: 7497,Rejoindre,O
,Thonon-les-Bains,B-geoE
,depuis,O
,Thonon-les-Bains,B-geoS
Sentence: 7498,Rejoindre,O
,Calais,B-geoE
,depuis,O
,Calais,B-geoS
Sentence: 7499,Rejoindre,O
,Alfortville,B-geoE
,depuis,O
,Alfortville,B-geoS
Sentence: 7500,Rejoindre,O
,Brest,B-geoE
,depuis,O
,Brest,B-geoS
Sentence: 7501,Rejoindre,O
,Champigny-sur-Marne,B-geoE
,depuis,O
,Champigny-sur-Marne,B-geoS
Sentence: 7502,Rejoindre,O
,Saint-Denis,B-geoE
,depuis,O
,Saint-Denis,B-geoS
Sentence: 7503,Rejoindre,O
,Nîmes,B-geoE
,depuis,O
,Nîmes,B-geoS
Sentence: 7504,Rejoindre,O
,Bandol,B-geoE
,depuis,O
,Bandol,B-geoS
Sentence: 7505,Rejoindre,O
,Nancy,B-geoE
,depuis,O
,Nancy,B-geoS
Sentence: 7506,Rejoindre,O
,Toulon,B-geoE
,depuis,O
,Toulon,B-geoS
Sentence: 7507,Rejoindre,O
,Arles,B-geoE
,depuis,O
,Arles,B-geoS
Sentence: 7508,Rejoindre,O
,Poitiers,B-geoE
,depuis,O
,Poitiers,B-geoS
Sentence: 7509,Rejoindre,O
,Pekin,B-geoE
,depuis,O
,Pekin,B-geoS
Sentence: 7510,Rejoindre,O
,Ibiza,B-geoE
,depuis,O
,Ibiza,B-geoS
Sentence: 7511,Rejoindre,O
,Bordeaux,B-geoE
,depuis,O
,Bordeaux,B-geoS
Sentence: 7512,Rejoindre,O
,Wuhan,B-geoE
,depuis,O
,Wuhan,B-geoS
Sentence: 7513,Rejoindre,O
,Saint-Paul,B-geoE
,depuis,O
,Saint-Paul,B-geoS
Sentence: 7514,Rejoindre,O
,Vatican,B-geoE
,depuis,O
,Vatican,B-geoS
Sentence: 7515,Rejoindre,O
,Béthune,B-geoE
,depuis,O
,Béthune,B-geoS
Sentence: 7516,Rejoindre,O
,Aulnay-sous-Bois,B-geoE
,depuis,O
,Aulnay-sous-Bois,B-geoS
Sentence: 7517,Rejoindre,O
,Madrid,B-geoE
,depuis,O
,Madrid,B-geoS
Sentence: 7518,Rejoindre,O
,Dreux,B-geoE
,depuis,O
,Dreux,B-geoS
Sentence: 7519,Rejoindre,O
,Rouen,B-geoE
,depuis,O
,Rouen,B-geoS
Sentence: 7520,Rejoindre,O
,La Possession,B-geoE
,depuis,O
,La Possession,B-geoS
Sentence: 7521,Rejoindre,O
,Thonon-les-Bains,B-geoE
,depuis,O
,Thonon-les-Bains,B-geoS
Sentence: 7522,Rejoindre,O
,Argenteuil,B-geoE
,depuis,O
,Argenteuil,B-geoS
Sentence: 7523,Rejoindre,O
,Besançon,B-geoE
,depuis,O
,Besançon,B-geoS
Sentence: 7524,Rejoindre,O
,Béziers,B-geoE
,depuis,O
,Béziers,B-geoS
Sentence: 7525,Rejoindre,O
,Tourcoing,B-geoE
,depuis,O
,Tourcoing,B-geoS
Sentence: 7526,Rejoindre,O
,Angers,B-geoE
,depuis,O
,Angers,B-geoS
Sentence: 7527,Rejoindre,O
,Istanbul,B-geoE
,depuis,O
,Istanbul,B-geoS
Sentence: 7528,Rejoindre,O
,Lille,B-geoE
,depuis,O
,Lille,B-geoS
Sentence: 7529,Rejoindre,O
,Limoges,B-geoE
,depuis,O
,Limoges,B-geoS
Sentence: 7530,Rejoindre,O
,Angoulême,B-geoE
,depuis,O
,Angoulême,B-geoS
Sentence: 7531,Rejoindre,O
,Thonon-les-Bains,B-geoE
,depuis,O
,Thonon-les-Bains,B-geoS
